ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
283,593183,847,4,1,526,10.1,8.6,6,8,87.4,2.5,4,8,7,No,red,Yes,2,51,917.1205,0
287,764143,1604,3,6,647,12.1,6.5,39,10.5,97,1.44,2,1,3,No,green,Yes,2,16,400.3205,0
292,517944,754,1,3,200,49,8.8,28,5.2,92.2,1.26,10,7,4,No,yellow,Yes,2,24,740.4205,1
294,721832,2026,3,4,1270,48,8.6,38,12.6,91.2,1.14,3,10,9,No,green,Yes,2,48,481.0705,0
297,1230805,3237,5,4,1012,28.1,9.4,5,1.3,98.6,1,3,1,10,No,red,Yes,2,57,144.7705,0
298,545503,1293,5,5,230,27,6.4,65,15.4,94.3,1.32,1,4,2,No,blue,Yes,3,58,355.6705,1
299,480483,1202,2,3,200,37.2,6.6,35,7.7,95.9,1.56,5,3,2,No,blue,Yes,1,2,22.2205,1
305,813665,2646,5,7,633,37.7,7.9,20,11.1,96.5,1.21,7,2,7,No,yellow,Yes,2,-3,799.3205,1
308,851622,2043,2,3,1080,53.4,9.8,14,4.8,92.6,1.31,1,4,3,No,yellow,Yes,1,-5,643.5205,1
310,804259,1800,4,2,1294,24.6,8.3,22,13.8,90.1,0.88,8,8,10,No,yellow,Yes,3,22,1099.5205,0
315,640869,1586,4,5,420,41.6,8.8,7,3.1,91,1.4,4,7,5,No,blue,Yes,2,52,1177.4205,1
317,817557,1766,4,1,1257,26.1,8.8,12,12.8,95.1,1.05,2,5,10,No,green,Yes,2,40,1474.7705,0
328,844427,1465,3,3,200,32.6,9.1,17,0.8,92.2,1.22,7,7,8,No,white,Yes,2,9,620.7205,1
329,628540,1228,5,3,302,42.5,8.3,6,18,94.1,1.32,5,1,6,No,blue,Yes,3,43,1423.4705,0
333,1002543,3140,2,5,1276,10.3,8.5,6,13.6,92.7,1.43,1,1,6,No,yellow,Yes,1,41,566.5705,1
335,891086,2938,3,6,204,25.7,8.4,41,15.1,93.1,1.27,4,6,6,No,white,Yes,2,40,902.8705,0
336,464380,1125,2,6,200,29.4,9,61,29.4,90.6,0.8,4,5,1,No,green,Yes,1,10,354.7205,0
338,705080,1709,2,2,798,43.7,5.8,12,15.5,93,1.3,1,8,5,No,red,Yes,2,27,1315.1705,0
347,726108,1629,2,3,643,22.3,7.9,11,0.9,97.2,1.31,5,5,6,No,yellow,Yes,2,41,1356.9705,1
348,1199797,3141,4,2,1084,3.2,8.2,1,4.2,91.7,0.91,4,5,5,No,white,Yes,1,0,26.0205,1
349,830428,2283,3,6,569,8.4,7.8,24,13.6,95.4,1.74,9,4,10,No,blue,Yes,2,-2,1283.8205,1
350,733659,1716,6,4,200,33.8,8.1,32,9.5,94.5,1.42,8,4,8,No,blue,Yes,2,10,697.6705,0
354,664560,1849,6,5,578,58.1,8.5,6,9,94.1,1.77,3,3,4,No,blue,Yes,2,45,893.3705,1
356,775983,1699,1,6,793,24.8,8.6,7,8.5,86.6,1.22,3,1,2,No,blue,Yes,2,13,293.9205,0
368,708354,1916,3,4,875,82.2,7,40,2.6,99,1.36,6,8,4,No,white,Yes,3,61,178.9705,0
369,753491,2071,6,2,984,28.9,7,34,2.5,85.4,1.86,2,8,3,No,yellow,Yes,2,46,723.3205,0
374,1054557,3388,5,2,852,53.3,7.2,20,0.8,90.9,1.22,9,9,5,No,yellow,Yes,3,12,1034.9205,0
381,1179332,3840,4,6,1317,11.3,8.3,7,11.2,97.8,1.13,10,2,1,No,red,Yes,3,16,414.5705,1
387,502339,1353,2,6,358,53.8,8.9,100,2.6,90.5,1.62,3,7,10,No,green,Yes,2,0,698.6205,0
388,823321,1850,4,4,200,21.8,6.5,11,18,95.2,1.88,1,6,5,No,yellow,Yes,2,20,1348.4205,0
391,748481,1036,3,2,793,9.1,7.9,3,2.2,88.9,0.81,8,10,10,No,yellow,Yes,1,13,1537.4705,0
397,791082,2148,2,2,1376,41.2,7,11,6.6,97,0.96,4,10,4,No,blue,Yes,3,38,1093.8205,1
406,693364,742,1,3,296,39.9,9,11,2.3,96.5,1.47,1,5,2,No,white,Yes,3,20,433.5705,1
411,714441,1421,4,2,1054,15,7.9,36,2.5,93.1,1.29,2,5,2,No,white,Yes,2,-1,797.4205,0
412,736785,1563,1,7,295,23.6,8.9,29,8.7,92.9,1.28,5,1,9,No,yellow,Yes,2,25,236.9205,0
413,1128582,3614,4,3,1349,24.6,7.2,10,1,93.8,1.75,10,7,8,No,blue,Yes,2,18,584.6205,1
414,607818,1345,2,6,682,30.4,8.2,41,7.4,92.1,1.25,9,9,8,No,white,Yes,2,32,1044.4205,1
417,878411,2416,6,5,657,16.6,6.7,5,15.1,89.6,1.31,5,7,9,No,red,Yes,3,18,330.0205,0
422,613474,1752,3,5,200,15.2,5.9,31,14.9,89.7,1,1,6,2,No,blue,Yes,2,7,1291.4205,0
423,767292,2089,3,6,304,55.6,6.6,12,1.5,88.1,0.5,3,2,5,No,white,Yes,1,47,404.1205,1
426,805823,2612,2,5,702,40.3,7.8,1,2.7,92.7,1.43,3,10,2,No,white,Yes,2,2,503.8705,1
434,777203,1739,6,3,723,27.3,8.5,93,4.2,87,1.37,9,6,7,No,blue,Yes,2,22,1.3205,0
435,1177100,3987,4,6,1124,34.7,7.8,0,2.8,93.5,1.98,10,4,8,No,white,Yes,2,56,1155.5705,0
442,511758,1452,3,5,282,20.2,8.8,19,15.5,93.5,1.75,3,8,4,No,red,Yes,1,54,1032.0705,0
445,728957,2296,5,1,505,65.2,7.5,31,18.7,92,1.33,6,5,8,No,red,Yes,1,-2,333.8205,0
447,962715,1731,2,1,329,11.5,8,23,2.4,97.3,1.36,10,10,8,No,red,Yes,2,14,79.2205,0
448,676787,1358,2,2,200,5.3,7.1,3,1.6,94.1,0.75,6,2,8,No,blue,Yes,2,51,930.4205,1
452,854688,1160,4,4,899,8.5,7.5,13,0.5,89.1,1.16,8,6,9,No,green,Yes,2,63,1400.6705,1
455,666274,700,5,2,200,19.4,7.9,62,4,99,1.37,10,10,10,No,blue,Yes,3,-5,815.4705,1
462,1037191,3497,2,5,1988,27.3,9.3,63,3.3,87.5,1.58,1,7,5,No,red,Yes,1,16,265.4205,0
465,747629,1914,6,6,760,10.6,7.4,6,11.3,95.9,1,1,5,1,No,yellow,Yes,2,22,1021.6205,1
476,825849,1148,1,3,883,29,8.7,7,1.7,95.8,0.75,7,6,7,No,blue,Yes,2,39,581.7705,1
479,881803,2695,4,5,1130,11.2,9.6,68,11.2,94.6,1.1,5,8,1,No,yellow,Yes,3,51,364.2205,0
488,718714,2272,2,3,1269,35.3,7.3,16,2.6,96.9,1.37,9,9,1,No,blue,Yes,1,17,777.4705,1
490,665892,1029,3,2,688,45.2,8.5,15,1.6,89,1.6,7,4,3,No,green,Yes,3,12,152.3705,1
491,719524,1605,1,5,807,42.7,8.4,14,26.6,89.1,1.58,7,2,4,No,red,Yes,2,-4,970.3205,1
494,868498,1492,2,1,200,5.7,9.5,40,14.8,97,1.19,4,7,7,No,green,Yes,1,31,1491.8705,1
500,675795,1589,3,4,200,35.6,7.2,12,5.8,93.9,0.58,2,8,3,No,red,Yes,3,16,958.9205,0
1,1100968,2721,4,3,1131,21.7,8.8,2,8.1,99,1.99,2,3,4,No,blue,Yes,1,50,102.9705,0
5,651889,1510,6,2,480,35.6,8.6,21,5.5,89.6,1.54,1,4,6,No,red,Yes,2,43,1121.3705,0
6,502939,1113,5,2,799,33,5.2,92,4.6,88,1.39,2,4,2,No,red,Yes,1,27,1337.0205,0
7,1000980,2015,6,5,703,8.8,8.8,14,6.2,88.1,1.18,2,5,3,No,blue,Yes,1,20,922.8205,1
11,835921,2760,5,4,693,26.2,8.6,31,7.3,90.7,1.54,10,4,8,No,blue,Yes,2,26,1212.5705,1
14,659158,976,2,1,635,11.8,8.1,15,0.5,87,1.45,8,7,4,No,red,Yes,2,12,63.0705,1
17,608997,1363,3,7,647,48.8,8,23,4,90.7,1.66,8,4,5,No,green,Yes,2,56,376.5705,1
21,1071249,2146,3,4,752,20.4,7.6,0,4.4,88.2,1.73,9,4,10,No,white,Yes,2,30,293.9205,0
25,582148,1468,3,3,244,69.1,7.7,34,2.3,99,1.25,7,3,1,No,green,Yes,3,24,1234.4205,1
38,628493,1355,3,5,588,10.6,5.6,2,7.5,87.8,1.8,1,5,6,No,yellow,Yes,1,-5,140.0205,0
39,747387,1769,1,6,227,9.4,8.1,18,13.5,92.4,0.92,7,9,9,No,yellow,Yes,1,33,1280.0205,0
44,762388,1235,2,5,339,19.2,7.8,2,0.8,89.5,2.19,3,2,2,No,blue,Yes,3,45,1085.2705,0
48,615605,3007,5,4,1111,59.4,8.5,100,31.6,91.8,1.12,10,6,4,No,green,Yes,3,38,996.9205,0
49,701500,1220,5,4,316,39.1,8.8,8,8.1,95.6,1.57,2,2,9,No,yellow,Yes,2,36,756.5705,0
53,792025,2032,4,3,895,27,7.5,60,4.6,96.6,0.71,3,8,1,No,green,Yes,3,63,774.6205,0
61,819037,1953,1,4,653,39.4,6.1,3,1.3,91.3,1.04,5,2,10,No,red,Yes,3,52,1289.5205,1
69,746782,1947,3,6,200,19.2,8.6,15,1.4,92.7,1.18,10,3,7,No,red,Yes,1,50,277.7705,1
70,763686,2470,3,6,699,22.5,8.2,31,40,97.3,0.69,3,2,2,No,yellow,Yes,2,7,1217.3205,1
84,831811,1173,6,4,975,6.5,7.7,14,9.4,91.3,1.49,4,1,7,No,green,Yes,2,52,943.7205,1
86,629822,1145,3,1,422,24.9,7.6,18,2.2,90.8,1.3,9,1,6,No,blue,Yes,2,1,260.6705,1
95,1027086,2797,1,3,1493,3.2,9,19,0.6,89.2,1.48,4,6,1,No,green,Yes,2,-4,79.2205,0
102,625097,1399,6,2,447,32.3,8.4,19,22.7,96.9,1.3,3,10,7,No,yellow,Yes,3,-3,435.4705,0
103,1207024,3689,2,5,1163,27.4,7,8,3.9,94.2,1.09,1,4,3,No,yellow,Yes,2,52,822.1205,1
105,857566,2367,3,2,1129,20.1,9.2,100,4.2,99,1.54,8,3,4,No,red,Yes,2,14,881.0205,1
106,633909,1365,3,1,606,12.5,9,85,5.6,92.2,1.48,4,9,4,No,yellow,Yes,2,31,457.3205,0
113,752490,1691,3,7,200,36.2,7.7,12,0.5,91.7,1.77,5,3,6,No,blue,Yes,1,21,1051.0705,0
114,689371,2067,3,5,1268,27.7,7.5,100,7.2,93.8,1.43,2,3,2,No,green,Yes,1,60,105.8205,0
124,742570,1830,1,1,625,21.2,7,50,8.5,90.1,1.64,10,9,7,No,green,Yes,2,22,1112.8205,0
125,1124681,3497,3,2,406,32.1,7.7,13,7.4,94.6,1.73,10,1,9,No,blue,Yes,1,-1,420.2705,0
128,1025094,2352,4,3,706,25.4,8,37,7,87.4,1.17,1,9,5,No,white,Yes,1,49,178.0205,0
133,850698,1657,5,3,529,57.7,9.3,9,0.5,95.2,1.55,6,8,5,No,red,Yes,2,55,293.9205,1
137,612571,1599,4,5,922,23.8,7.7,63,5.5,97.4,1.69,9,5,3,No,white,Yes,1,1,811.6705,0
138,961058,2049,4,2,1016,13,7.9,15,0.8,95.9,1.85,5,1,2,No,blue,Yes,3,-5,185.6205,1
144,811667,1778,3,6,989,34.7,9.4,13,10.6,92.3,1.65,8,7,2,No,white,Yes,1,51,1271.4705,1
148,902032,1939,6,6,519,38.3,7.2,27,5,93.6,1.44,1,4,7,No,white,Yes,3,21,1514.6705,0
149,750365,2367,6,4,200,20,7.2,15,21,97.2,1.32,2,4,8,No,blue,Yes,1,56,36.4705,1
150,685763,1548,5,3,1027,23.1,7.5,13,11.7,87,1.68,4,5,7,No,yellow,Yes,2,44,1111.8705,0
152,945043,2183,3,1,286,11.3,8.1,14,1.1,93,1.25,10,4,5,No,yellow,Yes,3,-3,803.1205,1
155,827944,1897,1,4,720,45.2,7.1,2,0.5,91.3,1.65,8,5,2,No,red,Yes,2,27,1300.9205,1
158,562480,867,2,2,531,52.9,9.1,2,3.7,92.7,1.56,4,4,7,No,white,Yes,2,48,236.9205,0
160,1093321,3905,1,3,1582,31.9,7.5,1,10.6,93.8,1.57,9,10,10,No,yellow,Yes,3,4,962.7205,0
161,626479,1587,3,3,415,22.1,6,38,0.5,91,1.88,3,2,3,No,blue,Yes,1,19,1413.0205,0
162,653752,1395,5,2,469,4.1,5.8,26,9.3,90.7,1.71,6,1,5,No,yellow,Yes,2,19,1264.8205,0
163,906763,2051,2,3,402,69.3,9.8,6,1.7,93.6,1.52,10,2,7,No,green,Yes,2,9,649.2205,0
164,854601,2008,5,3,586,30.6,9.7,10,4.4,95.2,1.49,5,5,8,No,blue,Yes,3,9,896.2205,0
165,1040442,2733,3,2,828,3.5,9.3,9,7.8,86,1.6,2,3,8,No,yellow,Yes,2,8,343.3205,1
168,950770,2213,2,3,661,30.2,9.2,21,13.2,93.5,1.17,6,7,3,No,red,Yes,1,10,1319.9205,0
172,828217,2443,6,7,901,41.1,8.7,17,9.6,92.4,1.3,6,6,9,No,blue,Yes,2,20,1290.4705,0
175,694160,1760,2,1,200,7.8,8.4,63,11.8,94.8,1.1,2,6,8,No,blue,Yes,3,25,187.5205,0
180,813252,1748,2,2,682,17.1,8,17,3.1,96.4,1.29,2,9,5,No,green,Yes,3,15,1141.3205,1
190,905643,1707,3,3,565,31.3,9.5,3,13.7,90.7,1.02,5,7,6,No,blue,Yes,2,5,1365.5205,0
191,828744,2169,4,6,617,24.9,8.3,9,18.5,94.4,1.4,10,6,2,No,red,Yes,2,14,954.1705,1
193,953833,2757,1,1,841,22.7,7.8,5,17.9,94.4,1.86,7,5,5,No,red,Yes,2,20,587.4705,1
201,1066769,2613,6,3,850,7.6,9.1,9,20.1,90.4,0.94,7,3,6,No,red,Yes,1,26,1492.8205,1
202,947720,2993,4,2,1224,25.5,8.2,24,3.6,97.3,1.68,7,9,6,No,green,Yes,3,20,906.6705,0
203,586437,1306,2,4,200,10.6,8.6,8,22.1,94.6,1.32,6,2,7,No,blue,Yes,3,27,841.1205,1
205,712920,1714,4,6,779,10,7,3,26.7,92.6,0.86,1,6,2,No,green,Yes,3,49,407.9205,1
208,974854,2889,4,7,545,19,9.5,13,0.9,97.1,1.45,1,4,5,No,green,Yes,1,49,1491.8705,0
212,618534,1136,5,2,702,8.6,8.9,83,7.8,95.9,0.86,4,7,5,No,green,Yes,3,-6,1.3205,1
216,710962,1703,5,2,628,36.1,6,3,6.7,96.3,1.49,2,3,2,No,yellow,Yes,2,4,1149.8705,1
218,1129388,4037,5,3,906,33.4,8.8,15,5.6,94.8,1.3,6,1,6,No,red,Yes,2,30,1039.6705,0
221,753680,2550,4,6,416,21.3,8.2,48,11.4,94.3,1.35,7,7,7,No,white,Yes,2,43,1155.5705,1
224,677211,963,6,1,319,31,8.9,32,2,95.6,1.27,10,8,8,No,red,Yes,3,9,604.5705,0
226,765637,2207,6,3,1121,27.9,6.6,12,0.8,89,1.13,6,7,9,No,white,Yes,2,-3,522.8705,0
238,670349,1702,5,2,375,11.1,9.4,47,24.3,90.9,1.47,5,7,3,No,green,Yes,1,26,599.8205,0
244,866120,1909,5,3,570,3.8,7.7,26,7.4,97.9,0.87,4,6,6,No,red,Yes,2,5,843.0205,1
254,898207,1539,5,2,616,13.9,9.6,9,5.1,99,1.21,8,9,10,No,green,Yes,2,45,619.7705,1
259,764100,1983,4,5,899,20.9,8.6,2,9.8,91.1,1.99,8,3,3,No,green,Yes,2,43,104.8705,0
261,889935,2015,5,6,1111,9.6,9.6,5,17.4,93.8,1.63,1,7,4,No,blue,Yes,2,54,961.7705,0
270,682429,1483,4,2,559,28.3,8.3,34,8.3,91.6,1.83,5,6,9,No,white,Yes,1,17,512.4205,0
272,654852,1512,6,5,755,18.1,8.4,14,1.1,96.7,1.9,2,3,5,No,red,Yes,2,9,916.1705,1
273,707092,1369,2,5,725,2.5,7.6,19,0.5,86.7,1.39,8,8,3,No,red,Yes,3,10,280.6205,1
277,416534,948,3,4,200,24.1,6,53,27.3,93.5,1.05,3,8,1,No,red,Yes,1,7,1226.8205,1
280,899462,1747,1,6,581,5.2,8.6,8,0.5,92,1.37,1,8,10,No,yellow,Yes,2,57,1375.9705,0
286,781735,1485,3,5,851,43.3,7.6,38,8.6,96.2,1.41,10,5,7,No,white,Yes,3,30,414.5705,0
289,612174,1918,3,6,330,18,8,17,39.1,86.3,1.62,7,3,7,No,white,Yes,1,25,600.7705,0
292,746576,1558,4,5,1157,38.2,5.9,2,13.1,93.2,1.62,10,5,9,No,yellow,Yes,2,2,887.6705,1
301,695550,1107,4,4,946,27.4,7.9,3,0.5,90,1.76,9,3,1,No,blue,Yes,2,15,1126.1205,0
304,855115,1903,6,2,700,3.6,8.1,2,1.1,92.8,1.65,8,10,10,No,blue,Yes,1,15,1021.6205,1
311,866593,1271,3,3,945,36.1,8.7,23,4.7,94.9,1.24,9,5,1,No,white,Yes,3,52,882.9205,0
313,722952,1334,2,4,527,35.9,8.9,30,7.7,91.4,2.16,9,7,4,No,white,Yes,1,30,611.2205,0
315,534308,1156,6,4,599,53.8,6.9,1,5.8,91.9,2.01,7,5,1,No,blue,Yes,2,15,753.7205,1
329,966620,2722,3,2,1113,13.6,8.6,11,4.8,94,1.56,4,6,1,No,yellow,Yes,3,47,56.4205,0
331,874956,1677,3,1,916,17,9,7,7.4,89.6,1.64,4,4,2,No,green,Yes,3,47,169.4705,1
346,844956,2405,3,1,855,30.2,8,33,10.9,95.1,1.46,5,1,5,No,white,Yes,2,59,1080.5205,1
356,865461,1707,5,3,200,36.9,5.5,6,2.2,99,1.23,2,3,1,No,yellow,Yes,3,19,1239.1705,0
357,596680,1104,1,2,638,44,9.4,6,8.9,92.3,1.22,1,10,9,No,red,Yes,1,7,463.9705,1
359,669866,1397,4,2,493,22.3,9.3,28,8,89.7,0.79,4,6,1,No,green,Yes,1,29,25.0705,0
364,793671,1669,3,4,200,29.1,8.6,38,4.8,99,1.84,1,2,1,No,yellow,Yes,2,61,1497.5705,0
366,569399,1395,1,3,590,20.2,8.4,16,16.9,98.7,1.78,6,7,3,No,red,Yes,3,54,1238.2205,0
369,789553,1890,4,6,835,11.9,8,29,1.5,94.9,0.94,3,2,9,No,white,Yes,3,49,1409.2205,1
375,663311,1390,3,7,200,8.4,8.8,20,22.2,94.7,0.89,8,5,2,No,blue,Yes,1,14,1266.7205,0
377,957980,2510,4,3,200,13.9,8.8,28,1.4,98.3,1.43,3,7,2,No,blue,Yes,2,30,1290.4705,0
382,769746,1914,4,4,200,34,8.6,40,4.4,94.6,1.41,4,6,8,No,yellow,Yes,1,7,126.7205,0
384,750432,1318,2,5,521,26.6,9.7,12,5.9,87.4,1.7,6,2,8,No,yellow,Yes,2,9,342.3705,0
390,735922,2423,3,7,624,34.6,9.7,27,8.7,92.9,1.4,2,2,10,No,red,Yes,1,52,64.0205,0
392,848795,2207,1,1,622,43.8,7,44,3,90,0.95,6,4,1,No,green,Yes,2,22,136.2205,0
394,493280,923,2,6,200,56.7,4.9,2,8.4,89.2,1.36,10,2,3,No,red,Yes,2,5,697.6705,1
395,822810,1569,5,2,427,1.8,8.6,5,0.8,90.8,1.63,10,7,9,No,blue,Yes,3,36,1379.7705,0
402,829236,1720,1,5,567,30.8,9.7,0,1.4,92.6,1.2,3,8,6,No,white,Yes,2,53,678.6705,1
407,923032,2862,6,2,979,16.4,9.9,20,16.6,88.4,1.28,5,2,9,No,red,Yes,2,45,1242.9705,1
410,789093,1391,4,6,502,25.7,8.7,1,5.2,91.1,1.53,1,10,4,No,green,Yes,2,10,1052.9705,0
419,960469,2510,6,4,587,57.8,9.5,6,8.6,91.9,1.69,5,3,6,No,red,Yes,2,57,1071.9705,1
422,976108,1947,4,4,823,5.1,9.5,17,10.2,98.6,1.01,3,9,3,No,red,Yes,1,26,977.9205,1
427,1006584,2519,4,2,1353,29.1,8.3,32,13.3,94.2,1.94,7,4,3,No,blue,Yes,2,32,428.8205,0
435,798896,1838,2,4,1040,24.3,8.7,21,3.9,89.8,0.86,3,9,2,No,green,Yes,1,31,1479.5205,0
436,912470,2062,1,3,258,49.8,9.7,27,8,93.6,1.68,8,8,1,No,blue,Yes,2,34,1099.5205,0
437,726448,2787,1,7,1313,38,7.3,54,12.1,93.2,1.06,6,9,8,No,green,Yes,2,36,199.8705,1
438,665340,1129,3,5,647,58.8,9,61,4,93,1.15,2,6,7,No,yellow,Yes,3,42,544.7205,1
442,984689,2769,3,4,1106,18,9.2,35,12.1,93.2,1.46,4,6,7,No,yellow,Yes,2,50,1528.9205,0
444,561317,780,4,4,719,27.1,8.3,5,1.5,95.8,1.62,10,4,2,No,blue,Yes,2,47,242.6205,1
481,988492,2900,4,4,567,2.7,6.9,41,8.4,94.1,1.06,6,7,1,No,green,Yes,1,21,334.7705,1
485,815609,1960,5,2,971,36,9,21,7.7,91.5,1.1,8,8,10,No,green,Yes,3,63,1462.4205,1
489,1166611,3529,5,3,1073,7.5,9.7,32,2.2,88.4,1.47,1,7,6,No,green,Yes,2,20,1301.8705,0
495,744333,874,3,4,739,11.9,9.3,12,4.4,95.1,1.96,4,1,6,No,white,Yes,2,28,1279.0705,1
499,1194575,3199,6,6,1660,14.7,8.4,5,0.7,93.4,1.46,2,9,1,No,red,Yes,1,21,405.0705,0
1,745515,1331,5,6,470,25.5,8.8,35,3.4,91.6,1,3,6,2,No,blue,Yes,1,46,957.9705,1
3,809318,1811,4,6,200,12.3,6.2,6,11,93.6,1.39,5,6,9,No,white,Yes,1,24,1151.7705,0
5,615752,1116,4,4,339,0.7,8,11,2.3,91.3,1.18,8,5,5,No,blue,Yes,1,6,1033.9705,1
6,812476,2215,4,5,465,15.6,7.6,47,4.5,90.9,1.31,10,9,5,No,red,Yes,2,34,1134.6705,1
7,585104,700,5,4,200,17.6,8.7,10,3.2,97.7,1.16,10,6,4,No,blue,Yes,2,2,1102.3705,1
8,800039,1444,4,5,383,25.8,7.7,9,7,94.2,1.19,5,2,10,No,red,Yes,2,26,816.4205,0
9,664879,1517,5,2,758,70.8,7.4,19,3.3,93.1,0.98,10,4,7,No,blue,Yes,1,21,606.4705,1
11,800007,1814,6,4,1012,6.8,8.4,11,15.9,91.1,1.41,10,9,9,No,white,Yes,2,37,196.0705,1
31,974366,2434,2,3,1030,32.3,8.4,15,2.5,97.2,1.33,5,2,10,No,blue,Yes,3,14,267.3205,0
33,605619,1203,3,6,479,33.7,8.8,8,15.4,86,1.36,7,4,1,No,green,Yes,2,16,836.3705,0
39,847073,1786,3,2,871,6.4,8.3,43,10.6,97.4,1.46,1,7,7,No,yellow,Yes,3,9,1077.6705,1
45,844163,2495,2,4,404,37,6.9,13,1.2,99,1.3,5,8,1,No,red,Yes,1,44,647.3205,1
51,679007,1390,4,2,585,29.5,9.2,7,0.5,91.3,1.7,3,2,3,No,red,Yes,2,50,623.5705,0
54,853191,1927,5,5,1433,19,9.4,1,9.6,90.4,1.21,7,6,10,No,blue,Yes,2,16,492.4705,1
56,648620,1935,5,2,670,37.9,8.1,19,1.9,96.4,1.56,3,7,2,No,red,Yes,3,51,420.2705,0
57,1090819,3003,2,3,920,24.9,8.9,6,2.1,93.4,1.36,5,6,1,No,blue,Yes,3,-1,254.9705,0
59,824684,2521,3,5,829,60,8.3,4,5.6,94.3,0.84,7,3,5,No,white,Yes,2,-2,810.7205,1
64,1041710,2012,3,6,1107,7.7,8.2,0,6.7,91.6,1.44,6,9,9,No,white,Yes,1,21,638.7705,1
66,804426,1442,2,5,1092,29.1,9.5,22,4.2,91.7,1.34,5,10,5,No,blue,Yes,3,0,330.0205,0
67,954071,1923,2,5,1513,30.4,9.1,1,3.2,93.5,1.02,5,8,3,No,blue,Yes,3,40,1165.0705,0
69,680924,1187,3,4,200,17.2,9.1,10,21.7,94.9,1.32,2,4,7,No,yellow,Yes,2,-4,504.8205,0
76,704094,1873,3,6,433,6.3,8.8,68,9.6,92.5,1.17,5,2,1,No,green,Yes,3,15,796.4705,0
77,684372,1585,1,5,695,44.9,8.4,15,8.5,94.2,1.28,10,5,9,No,blue,Yes,2,10,1245.8205,1
79,674072,1571,2,6,907,26.7,8,37,9.8,90.2,1.84,2,7,5,No,blue,Yes,2,20,803.1205,1
83,940543,3239,5,4,956,12.7,6.9,100,0.5,96.4,0.61,10,2,6,No,blue,Yes,2,17,1306.6205,0
86,881495,1664,4,2,435,17.7,9.3,8,8.4,96.4,0.9,2,10,2,No,white,Yes,1,43,401.2705,1
88,751078,1851,1,4,481,7.6,8.8,15,15,91.1,1.39,2,6,9,No,white,Yes,2,57,773.6705,0
91,763831,1225,2,4,271,7.9,7.9,1,10,89.1,1.43,10,3,10,No,yellow,Yes,1,12,1166.0205,0
95,998574,2773,3,6,1403,15.3,7.9,3,15.6,93.1,1.09,3,3,7,No,yellow,Yes,3,16,1192.6205,1
96,751955,1254,5,1,662,54.2,9.8,12,10.5,96.3,1.42,1,7,3,No,green,Yes,1,45,10.8205,1
99,857595,1719,2,4,636,3.8,7.9,9,5.2,98,2.07,1,1,8,No,red,Yes,2,5,1223.9705,1
111,1042106,2688,4,2,1386,11.8,8.8,29,20.6,95.1,0.91,5,10,5,No,yellow,Yes,2,-2,571.3205,1
117,782415,1653,3,6,1189,29.4,6.5,8,20.9,92.7,2.04,5,4,4,No,yellow,Yes,2,19,499.1205,0
125,669836,2005,1,6,824,53.7,7.9,63,2.8,91.8,1.57,3,6,10,No,blue,Yes,2,58,211.2705,1
126,648615,1227,5,1,200,46.7,8.2,51,3.3,95.3,0.68,1,7,10,No,blue,Yes,3,1,117.2205,1
127,861514,1322,6,7,831,30.1,9.1,5,0.5,93.5,1.67,1,9,4,No,green,Yes,3,33,1224.9205,0
131,685422,1653,2,4,570,23.7,9.2,28,40,91.2,1.07,4,3,4,No,green,Yes,2,13,183.7205,1
132,754638,1801,2,6,1056,20.5,9.7,6,7.4,84.5,1.95,2,9,9,No,white,Yes,2,32,773.6705,0
136,728390,1571,2,2,719,21.6,8.1,28,8.9,93.8,1.66,7,2,5,No,yellow,Yes,3,41,1511.8205,0
138,761533,2026,3,7,411,10.1,9.2,58,5.4,89.2,1.02,4,10,10,No,green,Yes,2,57,1349.3705,1
140,807849,1803,3,2,580,21.3,6.9,8,1.9,96.3,1.23,5,4,4,No,blue,Yes,3,54,239.7705,1
144,741476,2007,3,5,708,9.3,6.4,10,1.9,87.5,1.26,7,3,3,No,white,Yes,2,17,1030.1705,0
149,728390,1503,5,4,323,27.2,8.7,49,0.5,93.4,1.6,1,3,8,No,yellow,Yes,2,26,1379.7705,1
153,769720,1855,4,6,332,32.7,9.4,2,7.4,89.9,1.47,7,2,10,No,yellow,Yes,2,25,1375.0205,0
157,593476,2164,4,6,315,38.8,6,79,11,88.1,1.46,8,9,1,No,white,Yes,2,62,1267.6705,0
158,739186,1523,3,5,1193,12.3,7.4,18,0.5,89.5,1.94,9,3,8,No,white,Yes,3,7,1482.3705,1
159,519527,1434,3,5,200,49.9,5.7,58,1.6,89.2,1.34,7,2,1,No,yellow,Yes,2,9,998.8205,0
160,864502,1854,5,5,1052,46.3,9.2,63,4.3,98,1.02,4,7,10,No,red,Yes,2,20,1318.9705,0
165,559770,1547,2,4,225,47.2,8.8,54,3.7,95.5,1.82,8,4,6,No,green,Yes,2,18,27.9205,0
168,710486,1651,4,1,200,38.9,7.6,1,3.5,92.7,0.93,4,2,9,No,white,Yes,2,60,0.3705,1
173,647761,1519,6,6,327,30.3,8,30,13,88.5,1.22,10,5,3,No,blue,Yes,2,61,1245.8205,0
